date,country,province,city,confirmed,cured,dead
  2019-12-01,中国,,,1,0,0
  2019-12-01,中国,湖北省,,1,0,0
  2019-12-01,中国,湖北省,武汉市,1,0,0
  2019-12-02,中国,,,1,0,0
  2019-12-02,中国,湖北省,,1,0,0
  2019-12-02,中国,湖北省,武汉市,1,0,0
  2019-12-03,中国,,,1,0,0
  2019-12-03,中国,湖北省,,1,0,0
  2019-12-03,中国,湖北省,武汉市,1,0,0
  2019-12-04,中国,,,1,0,0
  2019-12-04,中国,湖北省,,1,0,0
  2019-12-04,中国,湖北省,武汉市,1,0,0
  2019-12-05,中国,,,1,0,0
  2019-12-05,中国,湖北省,,1,0,0
  2019-12-05,中国,湖北省,武汉市,1,0,0
  2019-12-06,中国,,,1,0,0
  2019-12-06,中国,湖北省,,1,0,0
  2019-12-06,中国,湖北省,武汉市,1,0,0
  2019-12-07,中国,,,1,0,0
  2019-12-07,中国,湖北省,,1,0,0
  2019-12-07,中国,湖北省,武汉市,1,0,0
  2019-12-08,中国,,,1,0,0
  2019-12-08,中国,湖北省,,1,0,0
  2019-12-08,中国,湖北省,武汉市,1,0,0
  2019-12-09,中国,,,1,0,0
  2019-12-09,中国,湖北省,,1,0,0
  2019-12-09,中国,湖北省,武汉市,1,0,0
  2019-12-10,中国,,,1,0,0
  2019-12-10,中国,湖北省,,1,0,0
  2019-12-10,中国,湖北省,武汉市,1,0,0
  2019-12-11,中国,,,4,0,0
  2019-12-11,中国,湖北省,,4,0,0
  2019-12-11,中国,湖北省,武汉市,4,0,0
  2019-12-12,中国,,,4,0,0
  2019-12-12,中国,湖北省,,4,0,0
  2019-12-12,中国,湖北省,武汉市,4,0,0
  2019-12-13,中国,,,4,0,0
  2019-12-13,中国,湖北省,,4,0,0
  2019-12-13,中国,湖北省,武汉市,4,0,0
  2019-12-14,中国,,,4,0,0
  2019-12-14,中国,湖北省,,4,0,0
  2019-12-14,中国,湖北省,武汉市,4,0,0
  2019-12-15,中国,,,6,0,0
  2019-12-15,中国,湖北省,,6,0,0
  2019-12-15,中国,湖北省,武汉市,6,0,0
  2019-12-16,中国,,,6,0,0
  2019-12-16,中国,湖北省,,6,0,0
  2019-12-16,中国,湖北省,武汉市,6,0,0
  2019-12-17,中国,,,7,0,0
  2019-12-17,中国,湖北省,,7,0,0
  2019-12-17,中国,湖北省,武汉市,7,0,0
  2019-12-18,中国,,,8,0,0
  2019-12-18,中国,湖北省,,8,0,0
  2019-12-18,中国,湖北省,武汉市,8,0,0
  2019-12-19,中国,,,9,0,0
  2019-12-19,中国,湖北省,,9,0,0
  2019-12-19,中国,湖北省,武汉市,9,0,0
  2019-12-20,中国,,,14,0,0
  2019-12-20,中国,湖北省,,14,0,0
  2019-12-20,中国,湖北省,武汉市,14,0,0
  2019-12-21,中国,,,18,0,0
  2019-12-21,中国,湖北省,,18,0,0
  2019-12-21,中国,湖北省,武汉市,18,0,0
  2019-12-22,中国,,,21,0,0
  2019-12-22,中国,湖北省,,21,0,0
  2019-12-22,中国,湖北省,武汉市,21,0,0
  2019-12-23,中国,,,29,0,0
  2019-12-23,中国,湖北省,,29,0,0
  2019-12-23,中国,湖北省,武汉市,29,0,0
  2019-12-24,中国,,,30,0,0
  2019-12-24,中国,湖北省,,30,0,0
  2019-12-24,中国,湖北省,武汉市,30,0,0
  2019-12-25,中国,,,33,0,0
  2019-12-25,中国,湖北省,,33,0,0
  2019-12-25,中国,湖北省,武汉市,33,0,0
  2019-12-26,中国,,,35,0,0
  2019-12-26,中国,湖北省,,35,0,0
  2019-12-26,中国,湖北省,武汉市,35,0,0
  2019-12-27,中国,,,37,0,0
  2019-12-27,中国,湖北省,,37,0,0
  2019-12-27,中国,湖北省,武汉市,37,0,0
  2019-12-28,中国,,,37,0,0
  2019-12-28,中国,湖北省,,37,0,0
  2019-12-28,中国,湖北省,武汉市,37,0,0
  2019-12-29,中国,,,37,0,0
  2019-12-29,中国,湖北省,,37,0,0
  2019-12-29,中国,湖北省,武汉市,37,0,0
  2019-12-30,中国,,,37,0,0
  2019-12-30,中国,湖北省,,37,0,0
  2019-12-30,中国,湖北省,武汉市,37,0,0
  2019-12-31,中国,,,40,0,0
  2019-12-31,中国,湖北省,,40,0,0
  2019-12-31,中国,湖北省,武汉市,40,0,0
  2020-01-01,中国,,,43,0,0
  2020-01-01,中国,湖北省,,43,0,0
  2020-01-01,中国,湖北省,武汉市,43,0,0
  2020-01-02,中国,,,44,0,0
  2020-01-02,中国,湖北省,,44,0,0
  2020-01-02,中国,湖北省,武汉市,44,0,0
  2020-01-03,中国,,,41,0,0
  2020-01-03,中国,湖北省,,41,0,0
  2020-01-03,中国,湖北省,武汉市,41,0,0
  2020-01-04,中国,,,41,0,0
  2020-01-04,中国,湖北省,,41,0,0
  2020-01-04,中国,湖北省,武汉市,41,0,0
  2020-01-05,中国,,,41,0,0
  2020-01-05,中国,湖北省,,41,0,0
  2020-01-05,中国,湖北省,武汉市,41,0,0
  2020-01-06,中国,,,41,0,0
  2020-01-06,中国,湖北省,,41,0,0
  2020-01-06,中国,湖北省,武汉市,41,0,0
  2020-01-07,中国,,,41,0,0
  2020-01-07,中国,湖北省,,41,0,0
  2020-01-07,中国,湖北省,武汉市,41,0,0
  2020-01-08,中国,,,41,0,0
  2020-01-08,中国,湖北省,,41,0,0
  2020-01-08,中国,湖北省,武汉市,41,0,0
  2020-01-09,中国,,,41,0,0
  2020-01-09,中国,湖北省,,41,0,0
  2020-01-09,中国,湖北省,武汉市,41,0,0
  2020-01-10,中国,,,41,2,1
  2020-01-10,中国,湖北省,,41,2,1
  2020-01-10,中国,湖北省,武汉市,41,2,1
  2020-01-11,中国,,,41,6,1
  2020-01-11,中国,湖北省,,41,6,1
  2020-01-11,中国,湖北省,武汉市,41,6,1
  2020-01-12,中国,,,41,7,1
  2020-01-12,中国,湖北省,,41,7,1
  2020-01-12,中国,湖北省,武汉市,41,7,1
  2020-01-13,中国,,,41,7,1
  2020-01-13,中国,湖北省,,41,7,1
  2020-01-13,中国,湖北省,武汉市,41,7,1
  2020-01-14,中国,,,41,7,1
  2020-01-14,中国,湖北省,,41,7,1
  2020-01-14,中国,湖北省,武汉市,41,7,1
  2020-01-15,中国,,,41,12,2
  2020-01-15,中国,湖北省,,41,12,2
  2020-01-15,中国,湖北省,武汉市,41,12,2
  2020-01-16,中国,,,45,15,2
  2020-01-16,中国,湖北省,,45,15,2
  2020-01-16,中国,湖北省,武汉市,45,15,2
  2020-01-16,日本,,,1,0,0
  2020-01-16,泰国,,,1,0,0
  2020-01-17,中国,,,62,19,2
  2020-01-17,中国,湖北省,,62,19,2
  2020-01-17,中国,湖北省,武汉市,62,19,2
  2020-01-18,中国,,,198,24,3
  2020-01-18,中国,湖北省,,121,24,3
  2020-01-18,中国,湖北省,武汉市,121,24,3
  2020-01-19,中国,,,275,25,4
  2020-01-19,中国,湖北省,,198,25,3
  2020-01-19,中国,湖北省,武汉市,198,25,3
  2020-01-19,中国,广东省,,1,0,0
  2020-01-19,中国,广东省,深圳市,1,0,0
  2020-01-20,中国,,,291,25,6
  2020-01-20,中国,北京市,,5,0,0
  2020-01-20,中国,吉林省,,0,0,0
  2020-01-20,中国,上海市,,1,0,0
  2020-01-20,中国,上海市,外地来沪,1,0,0
  2020-01-20,中国,浙江省,,0,0,0
  2020-01-20,中国,安徽省,,0,0,0
  2020-01-20,中国,江西省,,0,0,0
  2020-01-20,中国,山东省,,0,0,0
  2020-01-20,中国,湖北省,,270,25,6
  2020-01-20,中国,广东省,,14,0,0
  2020-01-20,中国,广西壮族自治区,,0,0,0
  2020-01-20,中国,海南省,,0,0,0
  2020-01-20,中国,四川省,,0,0,0
  2020-01-20,中国,贵州省,,0,0,0
  2020-01-20,中国,云南省,,0,0,0
  2020-01-20,中国,宁夏回族自治区,,0,0,0
  2020-01-20,日本,,,1,0,0
  2020-01-20,韩国,,,1,0,0
  2020-01-20,泰国,,,2,0,0
  2020-01-21,中国,,,440,25,9
  2020-01-21,中国,北京市,,10,0,0
  2020-01-21,中国,北京市,武汉来京,1,0,0
  2020-01-21,中国,北京市,西城区,1,0,0
  2020-01-21,中国,北京市,丰台区,1,0,0
  2020-01-21,中国,北京市,海淀区,2,0,0
  2020-01-21,中国,北京市,通州区,1,0,0
  2020-01-21,中国,北京市,昌平区,2,0,0
  2020-01-21,中国,北京市,大兴区,2,0,0
  2020-01-21,中国,天津市,,2,0,0
  2020-01-21,中国,山西省,,0,0,0
  2020-01-21,中国,吉林省,,0,0,0
  2020-01-21,中国,黑龙江省,,0,0,0
  2020-01-21,中国,黑龙江省,牡丹江市,0,0,0
  2020-01-21,中国,上海市,,6,0,0
  2020-01-21,中国,浙江省,,5,0,0
  2020-01-21,中国,浙江省,杭州市,1,0,0
  2020-01-21,中国,浙江省,温州市,2,0,0
  2020-01-21,中国,浙江省,舟山市,1,0,0
  2020-01-21,中国,浙江省,台州市,1,0,0
  2020-01-21,中国,安徽省,,0,0,0
  2020-01-21,中国,安徽省,合肥市,0,0,0
  2020-01-21,中国,江西省,,2,0,0
  2020-01-21,中国,江西省,萍乡市,1,0,0
  2020-01-21,中国,江西省,抚州市,1,0,0
  2020-01-21,中国,山东省,,1,0,0
  2020-01-21,中国,山东省,青岛市,1,0,0
  2020-01-21,中国,河南省,,1,0,0
  2020-01-21,中国,河南省,郑州市,1,0,0
  2020-01-21,中国,湖北省,,375,28,9
  2020-01-21,中国,湖南省,,1,0,0
  2020-01-21,中国,湖南省,长沙市,1,0,0
  2020-01-21,中国,广东省,,26,0,0
  2020-01-21,中国,广东省,广州市,2,0,0
  2020-01-21,中国,广东省,韶关市,2,0,0
  2020-01-21,中国,广东省,深圳市,14,0,0
  2020-01-21,中国,广东省,珠海市,4,0,0
  2020-01-21,中国,广东省,佛山市,1,0,0
  2020-01-21,中国,广东省,湛江市,2,0,0
  2020-01-21,中国,广东省,惠州市,1,0,0
  2020-01-21,中国,广西壮族自治区,,0,0,0
  2020-01-21,中国,海南省,,0,0,0
  2020-01-21,中国,重庆市,,5,0,0
  2020-01-21,中国,重庆市,万州区,2,0,0
  2020-01-21,中国,重庆市,长寿区,1,0,0
  2020-01-21,中国,重庆市,巫山县,2,0,0
  2020-01-21,中国,四川省,,2,0,0
  2020-01-21,中国,四川省,成都市,1,0,0
  2020-01-21,中国,四川省,绵阳市,0,0,0
  2020-01-21,中国,四川省,广安市,1,0,0
  2020-01-21,中国,贵州省,,0,0,0
  2020-01-21,中国,贵州省,贵阳市,0,0,0
  2020-01-21,中国,云南省,,1,0,0
  2020-01-21,中国,宁夏回族自治区,,0,0,0
  2020-01-21,日本,,,1,0,0
  2020-01-21,韩国,,,1,0,0
  2020-01-21,泰国,,,3,0,0
  2020-01-22,中国,,,571,25,17
  2020-01-22,中国,北京市,,14,0,0
  2020-01-22,中国,北京市,武汉来京,2,0,0
  2020-01-22,中国,北京市,西城区,2,0,0
  2020-01-22,中国,北京市,朝阳区,1,0,0
  2020-01-22,中国,北京市,丰台区,1,0,0
  2020-01-22,中国,北京市,石景山区,1,0,0
  2020-01-22,中国,北京市,海淀区,2,0,0
  2020-01-22,中国,北京市,通州区,1,0,0
  2020-01-22,中国,北京市,昌平区,2,0,0
  2020-01-22,中国,北京市,大兴区,2,0,0
  2020-01-22,中国,天津市,,4,0,0
  2020-01-22,中国,河北省,,1,0,0
  2020-01-22,中国,河北省,石家庄市,1,0,0
  2020-01-22,中国,山西省,,1,0,0
  2020-01-22,中国,山西省,太原市,1,0,0
  2020-01-22,中国,辽宁省,,2,0,0
  2020-01-22,中国,辽宁省,沈阳市,1,0,0
  2020-01-22,中国,辽宁省,大连市,1,0,0
  2020-01-22,中国,吉林省,,1,0,0
  2020-01-22,中国,吉林省,长春市,1,0,0
  2020-01-22,中国,黑龙江省,,1,0,0
  2020-01-22,中国,黑龙江省,牡丹江市,1,0,0
  2020-01-22,中国,上海市,,16,0,0
  2020-01-22,中国,江苏省,,1,0,0
  2020-01-22,中国,江苏省,苏州市,1,0,0
  2020-01-22,中国,浙江省,,10,0,0
  2020-01-22,中国,浙江省,杭州市,1,0,0
  2020-01-22,中国,浙江省,宁波市,3,0,0
  2020-01-22,中国,浙江省,温州市,4,0,0
  2020-01-22,中国,浙江省,舟山市,1,0,0
  2020-01-22,中国,浙江省,台州市,1,0,0
  2020-01-22,中国,安徽省,,1,0,0
  2020-01-22,中国,安徽省,合肥市,1,0,0
  2020-01-22,中国,安徽省,六安市,0,0,0
  2020-01-22,中国,福建省,,1,0,0
  2020-01-22,中国,福建省,福州市,1,0,0
  2020-01-22,中国,江西省,,3,0,0
  2020-01-22,中国,江西省,南昌市,1,0,0
  2020-01-22,中国,江西省,萍乡市,1,0,0
  2020-01-22,中国,江西省,抚州市,1,0,0
  2020-01-22,中国,山东省,,6,0,0
  2020-01-22,中国,山东省,青岛市,3,0,0
  2020-01-22,中国,山东省,威海市,1,0,0
  2020-01-22,中国,山东省,临沂市,2,0,0
  2020-01-22,中国,河南省,,5,0,0
  2020-01-22,中国,河南省,郑州市,2,0,0
  2020-01-22,中国,河南省,巩义市,1,0,0
  2020-01-22,中国,河南省,洛阳市,1,0,0
  2020-01-22,中国,河南省,三门峡市,1,0,0
  2020-01-22,中国,湖北省,,444,28,17
  2020-01-22,中国,湖南省,,4,0,0
  2020-01-22,中国,湖南省,长沙市,1,0,0
  2020-01-22,中国,湖南省,怀化市,3,0,0
  2020-01-22,中国,广东省,,32,0,0
  2020-01-22,中国,广东省,广州市,5,0,0
  2020-01-22,中国,广东省,韶关市,2,0,0
  2020-01-22,中国,广东省,深圳市,15,0,0
  2020-01-22,中国,广东省,珠海市,4,0,0
  2020-01-22,中国,广东省,佛山市,1,0,0
  2020-01-22,中国,广东省,湛江市,2,0,0
  2020-01-22,中国,广东省,肇庆市,1,0,0
  2020-01-22,中国,广东省,惠州市,1,0,0
  2020-01-22,中国,广东省,中山市,1,0,0
  2020-01-22,中国,广西壮族自治区,,2,0,0
  2020-01-22,中国,广西壮族自治区,柳州市,0,0,0
  2020-01-22,中国,广西壮族自治区,梧州市,1,0,0
  2020-01-22,中国,广西壮族自治区,北海市,1,0,0
  2020-01-22,中国,海南省,,5,0,0
  2020-01-22,中国,海南省,海口市,1,0,0
  2020-01-22,中国,海南省,三亚市,2,0,0
  2020-01-22,中国,海南省,儋州市,0,0,0
  2020-01-22,中国,海南省,五指山市,0,0,0
  2020-01-22,中国,海南省,琼海市,0,0,0
  2020-01-22,中国,海南省,文昌市,0,0,0
  2020-01-22,中国,海南省,万宁市,1,0,0
  2020-01-22,中国,海南省,东方市,0,0,0
  2020-01-22,中国,海南省,临高县,1,0,0
  2020-01-22,中国,海南省,昌江黎族自治县,0,0,0
  2020-01-22,中国,海南省,琼中黎族苗族自治县,0,0,0
  2020-01-22,中国,重庆市,,9,0,0
  2020-01-22,中国,重庆市,万州区,2,0,0
  2020-01-22,中国,重庆市,涪陵区,1,0,0
  2020-01-22,中国,重庆市,长寿区,1,0,0
  2020-01-22,中国,重庆市,永川区,2,0,0
  2020-01-22,中国,重庆市,垫江县,1,0,0
  2020-01-22,中国,重庆市,巫山县,2,0,0
  2020-01-22,中国,四川省,,5,0,0
  2020-01-22,中国,四川省,成都市,2,0,0
  2020-01-22,中国,四川省,绵阳市,2,0,0
  2020-01-22,中国,四川省,广安市,1,0,0
  2020-01-22,中国,贵州省,,3,0,0
  2020-01-22,中国,贵州省,贵阳市,1,0,0
  2020-01-22,中国,贵州省,铜仁市,1,0,0
  2020-01-22,中国,贵州省,黔南布依族苗族自治州,1,0,0
  2020-01-22,中国,陕西省,,4,0,0
  2020-01-22,中国,陕西省,西安市,2,0,0
  2020-01-22,中国,陕西省,咸阳市,1,0,0
  2020-01-22,中国,陕西省,延安市,1,0,0
  2020-01-22,中国,宁夏回族自治区,,1,0,0
  2020-01-22,中国,宁夏回族自治区,银川市,1,0,0
  2020-01-22,中国,台湾省,,1,0,0
  2020-01-22,中国,香港特别行政区,,1,0,0
  2020-01-22,中国,澳门特别行政区,,1,0,0
  2020-01-22,日本,,,1,0,0
  2020-01-22,韩国,,,1,0,0
  2020-01-22,泰国,,,3,0,0
  2020-01-22,美国,,,1,0,0
  2020-01-23,中国,,,830,34,25
  2020-01-23,中国,北京市,,22,0,0
  2020-01-23,中国,北京市,外地来京,6,0,0
  2020-01-23,中国,北京市,西城区,3,0,0
  2020-01-23,中国,北京市,朝阳区,2,0,0
  2020-01-23,中国,北京市,丰台区,1,0,0
  2020-01-23,中国,北京市,石景山区,1,0,0
  2020-01-23,中国,北京市,海淀区,3,0,0
  2020-01-23,中国,北京市,通州区,2,0,0
  2020-01-23,中国,北京市,昌平区,2,0,0
  2020-01-23,中国,北京市,大兴区,2,0,0
  2020-01-23,中国,天津市,,5,0,0
  2020-01-23,中国,河北省,,2,0,1
  2020-01-23,中国,河北省,石家庄市,1,0,0
  2020-01-23,中国,河北省,沧州市,1,0,1
  2020-01-23,中国,山西省,,1,0,0
  2020-01-23,中国,山西省,太原市,1,0,0
  2020-01-23,中国,内蒙古自治区,,1,0,0
  2020-01-23,中国,内蒙古自治区,呼伦贝尔市,1,0,0
  2020-01-23,中国,内蒙古自治区,锡林郭勒盟,0,0,0
  2020-01-23,中国,辽宁省,,4,0,0
  2020-01-23,中国,辽宁省,沈阳市,2,0,0
  2020-01-23,中国,辽宁省,大连市,1,0,0
  2020-01-23,中国,辽宁省,朝阳市,1,0,0
  2020-01-23,中国,吉林省,,3,0,0
  2020-01-23,中国,吉林省,长春市,1,0,0
  2020-01-23,中国,吉林省,吉林市,1,0,0
  2020-01-23,中国,吉林省,松原市,1,0,0
  2020-01-23,中国,黑龙江省,,4,0,1
  2020-01-23,中国,黑龙江省,哈尔滨市,1,0,0
  2020-01-23,中国,黑龙江省,大庆市,1,0,0
  2020-01-23,中国,黑龙江省,牡丹江市,1,0,0
  2020-01-23,中国,黑龙江省,绥化市,1,0,1
  2020-01-23,中国,上海市,,20,0,0
  2020-01-23,中国,江苏省,,9,0,0
  2020-01-23,中国,江苏省,南京市,3,0,0
  2020-01-23,中国,江苏省,无锡市,1,0,0
  2020-01-23,中国,江苏省,苏州市,2,0,0
  2020-01-23,中国,江苏省,南通市,1,0,0
  2020-01-23,中国,江苏省,连云港市,1,0,0
  2020-01-23,中国,江苏省,扬州市,1,0,0
  2020-01-23,中国,浙江省,,43,1,0
  2020-01-23,中国,浙江省,杭州市,6,0,0
  2020-01-23,中国,浙江省,宁波市,5,0,0
  2020-01-23,中国,浙江省,温州市,1,1,0
  2020-01-23,中国,浙江省,嘉兴市,1,0,0
  2020-01-23,中国,浙江省,绍兴市,1,0,0
  2020-01-23,中国,浙江省,金华市,1,0,0
  2020-01-23,中国,浙江省,衢州市,2,0,0
  2020-01-23,中国,浙江省,舟山市,1,0,0
  2020-01-23,中国,浙江省,台州市,4,0,0
  2020-01-23,中国,安徽省,,15,0,0
  2020-01-23,中国,安徽省,合肥市,6,0,0
  2020-01-23,中国,安徽省,蚌埠市,1,0,0
  2020-01-23,中国,安徽省,安庆市,1,0,0
  2020-01-23,中国,安徽省,滁州市,1,0,0
  2020-01-23,中国,安徽省,阜阳市,2,0,0
  2020-01-23,中国,安徽省,六安市,2,0,0
  2020-01-23,中国,安徽省,亳州市,1,0,0
  2020-01-23,中国,安徽省,池州市,1,0,0
  2020-01-23,中国,福建省,,4,0,0
  2020-01-23,中国,福建省,福州市,1,0,0
  2020-01-23,中国,福建省,厦门市,1,0,0
  2020-01-23,中国,福建省,泉州市,1,0,0
  2020-01-23,中国,福建省,宁德市,1,0,0
  2020-01-23,中国,江西省,,7,0,0
  2020-01-23,中国,江西省,南昌市,2,0,0
  2020-01-23,中国,江西省,萍乡市,1,0,0
  2020-01-23,中国,江西省,九江市,1,0,0
  2020-01-23,中国,江西省,新余市,1,0,0
  2020-01-23,中国,江西省,吉安市,1,0,0
  2020-01-23,中国,江西省,抚州市,1,0,0
  2020-01-23,中国,山东省,,9,0,0
  2020-01-23,中国,山东省,青岛市,3,0,0
  2020-01-23,中国,山东省,潍坊市,1,0,0
  2020-01-23,中国,山东省,威海市,2,0,0
  2020-01-23,中国,山东省,日照市,1,0,0
  2020-01-23,中国,山东省,临沂市,2,0,0
  2020-01-23,中国,河南省,,9,0,0
  2020-01-23,中国,河南省,郑州市,3,0,0
  2020-01-23,中国,河南省,巩义市,2,0,0
  2020-01-23,中国,河南省,洛阳市,1,0,0
  2020-01-23,中国,河南省,三门峡市,1,0,0
  2020-01-23,中国,河南省,信阳市,1,0,0
  2020-01-23,中国,河南省,周口市,1,0,0
  2020-01-23,中国,湖北省,,549,31,24
  2020-01-23,中国,湖北省,武汉市,495,0,0
  2020-01-23,中国,湖北省,十堰市,1,0,0
  2020-01-23,中国,湖北省,宜昌市,1,0,0
  2020-01-23,中国,湖北省,荆门市,8,0,0
  2020-01-23,中国,湖北省,孝感市,22,0,0
  2020-01-23,中国,湖北省,荆州市,8,0,0
  2020-01-23,中国,湖北省,黄冈市,12,0,0
  2020-01-23,中国,湖北省,仙桃市,2,0,0
  2020-01-23,中国,湖南省,,24,0,0
  2020-01-23,中国,湖南省,长沙市,8,0,0
  2020-01-23,中国,湖南省,株洲市,1,0,0
  2020-01-23,中国,湖南省,湘潭市,1,0,0
  2020-01-23,中国,湖南省,岳阳市,3,0,0
  2020-01-23,中国,湖南省,郴州市,1,0,0
  2020-01-23,中国,湖南省,永州市,4,0,0
  2020-01-23,中国,湖南省,怀化市,3,0,0
  2020-01-23,中国,湖南省,娄底市,3,0,0
  2020-01-23,中国,广东省,,53,2,0
  2020-01-23,中国,广东省,广州市,7,0,0
  2020-01-23,中国,广东省,韶关市,3,0,0
  2020-01-23,中国,广东省,深圳市,15,2,0
  2020-01-23,中国,广东省,珠海市,8,0,0
  2020-01-23,中国,广东省,佛山市,6,0,0
  2020-01-23,中国,广东省,湛江市,2,0,0
  2020-01-23,中国,广东省,肇庆市,1,0,0
  2020-01-23,中国,广东省,惠州市,5,0,0
  2020-01-23,中国,广东省,阳江市,3,0,0
  2020-01-23,中国,广东省,清远市,1,0,0
  2020-01-23,中国,广东省,中山市,2,0,0
  2020-01-23,中国,广西壮族自治区,,13,0,0
  2020-01-23,中国,广西壮族自治区,柳州市,2,0,0
  2020-01-23,中国,广西壮族自治区,桂林市,2,0,0
  2020-01-23,中国,广西壮族自治区,梧州市,1,0,0
  2020-01-23,中国,广西壮族自治区,北海市,6,0,0
  2020-01-23,中国,广西壮族自治区,百色市,1,0,0
  2020-01-23,中国,广西壮族自治区,河池市,1,0,0
  2020-01-23,中国,海南省,,8,0,0
  2020-01-23,中国,海南省,海口市,3,0,0
  2020-01-23,中国,海南省,三亚市,2,0,0
  2020-01-23,中国,海南省,万宁市,2,0,0
  2020-01-23,中国,海南省,临高县,1,0,0
  2020-01-23,中国,重庆市,,27,0,0
  2020-01-23,中国,重庆市,两江新区,1,0,0
  2020-01-23,中国,重庆市,万州区,3,0,0
  2020-01-23,中国,重庆市,涪陵区,1,0,0
  2020-01-23,中国,重庆市,大渡口区,1,0,0
  2020-01-23,中国,重庆市,九龙坡区,2,0,0
  2020-01-23,中国,重庆市,渝北区,2,0,0
  2020-01-23,中国,重庆市,长寿区,3,0,0
  2020-01-23,中国,重庆市,永川区,2,0,0
  2020-01-23,中国,重庆市,开州区,2,0,0
  2020-01-23,中国,重庆市,垫江县,2,0,0
  2020-01-23,中国,重庆市,忠县,1,0,0
  2020-01-23,中国,重庆市,云阳县,1,0,0
  2020-01-23,中国,重庆市,奉节县,1,0,0
  2020-01-23,中国,重庆市,巫山县,3,0,0
  2020-01-23,中国,重庆市,巫溪县,1,0,0
  2020-01-23,中国,重庆市,秀山土家族苗族自治县,1,0,0
  2020-01-23,中国,四川省,,15,0,0
  2020-01-23,中国,四川省,成都市,7,0,0
  2020-01-23,中国,四川省,德阳市,1,0,0
  2020-01-23,中国,四川省,绵阳市,2,0,0
  2020-01-23,中国,四川省,遂宁市,1,0,0
  2020-01-23,中国,四川省,广安市,2,0,0
  2020-01-23,中国,四川省,达州市,1,0,0
  2020-01-23,中国,四川省,雅安市,1,0,0
  2020-01-23,中国,贵州省,,3,0,0
  2020-01-23,中国,贵州省,贵阳市,1,0,0
  2020-01-23,中国,贵州省,铜仁市,1,0,0
  2020-01-23,中国,贵州省,黔南布依族苗族自治州,1,0,0
  2020-01-23,中国,云南省,,2,0,0
  2020-01-23,中国,云南省,昆明市,2,0,0
  2020-01-23,中国,陕西省,,5,0,0
  2020-01-23,中国,陕西省,西安市,2,0,0
  2020-01-23,中国,陕西省,咸阳市,1,0,0
  2020-01-23,中国,陕西省,延安市,1,0,0
  2020-01-23,中国,陕西省,安康市,1,0,0
  2020-01-23,中国,甘肃省,,2,0,0
  2020-01-23,中国,甘肃省,兰州市,1,0,0
  2020-01-23,中国,甘肃省,白银市,0,0,0
  2020-01-23,中国,宁夏回族自治区,,2,0,0
  2020-01-23,中国,宁夏回族自治区,银川市,1,0,0
  2020-01-23,中国,宁夏回族自治区,中卫市,1,0,0
  2020-01-23,中国,新疆维吾尔自治区,,2,0,0
  2020-01-23,中国,新疆维吾尔自治区,乌鲁木齐市,2,0,0
  2020-01-23,中国,台湾省,,1,0,0
  2020-01-23,中国,香港特别行政区,,2,0,0
  2020-01-23,中国,澳门特别行政区,,2,0,0
  2020-01-23,日本,,,1,1,0
  2020-01-23,韩国,,,1,0,0
  2020-01-23,新加坡,,,1,0,0
  2020-01-23,泰国,,,3,2,0
  2020-01-23,美国,,,1,0,0
  2020-01-23,越南,,,2,0,0
  2020-01-24,中国,,,1287,38,41
  2020-01-24,中国,北京市,,36,0,0
  2020-01-24,中国,北京市,外地来京,10,0,0
  2020-01-24,中国,北京市,西城区,4,0,0
  2020-01-24,中国,北京市,朝阳区,5,0,0
  2020-01-24,中国,北京市,丰台区,2,0,0
  2020-01-24,中国,北京市,石景山区,1,0,0
  2020-01-24,中国,北京市,海淀区,6,0,0
  2020-01-24,中国,北京市,通州区,2,0,0
  2020-01-24,中国,北京市,顺义区,1,0,0
  2020-01-24,中国,北京市,昌平区,3,0,0
  2020-01-24,中国,北京市,大兴区,2,0,0
  2020-01-24,中国,天津市,,8,0,0
  2020-01-24,中国,河北省,,8,0,1
  2020-01-24,中国,河北省,石家庄市,4,0,0
  2020-01-24,中国,河北省,保定市,1,0,0
  2020-01-24,中国,河北省,承德市,1,0,0
  2020-01-24,中国,河北省,沧州市,2,0,1
  2020-01-24,中国,山西省,,6,0,0
  2020-01-24,中国,山西省,太原市,2,0,0
  2020-01-24,中国,山西省,大同市,1,0,0
  2020-01-24,中国,山西省,长治市,1,0,0
  2020-01-24,中国,山西省,运城市,2,0,0
  2020-01-24,中国,内蒙古自治区,,2,0,0
  2020-01-24,中国,内蒙古自治区,赤峰市,0,0,0
  2020-01-24,中国,内蒙古自治区,鄂尔多斯市,0,0,0
  2020-01-24,中国,内蒙古自治区,呼伦贝尔市,1,0,0
  2020-01-24,中国,内蒙古自治区,锡林郭勒盟,1,0,0
  2020-01-24,中国,辽宁省,,12,0,0
  2020-01-24,中国,辽宁省,沈阳市,3,0,0
  2020-01-24,中国,辽宁省,大连市,2,0,0
  2020-01-24,中国,辽宁省,本溪市,1,0,0
  2020-01-24,中国,辽宁省,铁岭市,2,0,0
  2020-01-24,中国,辽宁省,朝阳市,2,0,0
  2020-01-24,中国,辽宁省,葫芦岛市,2,0,0
  2020-01-24,中国,吉林省,,4,0,0
  2020-01-24,中国,吉林省,长春市,1,0,0
  2020-01-24,中国,吉林省,吉林市,2,0,0
  2020-01-24,中国,吉林省,松原市,1,0,0
  2020-01-24,中国,黑龙江省,,9,0,1
  2020-01-24,中国,黑龙江省,哈尔滨市,6,0,0
